longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_household,population_per_household,bedrooms_per_room,household_density,room_density,distance_to_LA,distance_to_SF,distance_to_SD,coastal_proximity,income_per_person,income_squared,income_log,age_squared,age_log,income_age_interaction,income_rooms_interaction,~income_bin,~age_bin,~pop_density_bin,~ocean_proximity_INLAND,~ocean_proximity_ISLAND,~ocean_proximity_NEAR BAY,~ocean_proximity_NEAR OCEAN,median_house_value
-119.78,36.82,22,4241,1147,1929,971,1.7708,4.367662204,1.181256437,1.98661174,0.270455081,0.503369622,2.198548471,3.165585969,2.806824962,4.868666727,119.78,0.891366926,3.13573264,1.019136087,484,3.135494216,38.9576,7.734256231,0,1,0,1,0,0,0,53500
-119.8,36.82,24,5377,1005,2010,982,3.4542,5.475560081,1.023421589,2.046843177,0.186907197,0.488557214,2.675124378,3.17534038,2.78802625,4.879454037,119.8,1.687574328,11.93149764,1.493847471,576,3.218875825,82.9008,18.91367963,1,1,0,1,0,0,0,121200
-119.81,36.81,33,3972,594,1324,561,5.4513,7.080213904,1.058823529,2.360071301,0.149546828,0.423716012,3,3.171554277,2.782085615,4.876470414,119.81,2.309803097,29.71667169,1.864281661,1089,3.526360525,179.8929,38.59637005,1,2,0,1,0,0,0,143300
-119.81,36.8,38,2252,325,777,314,6.1575,7.171974522,1.035031847,2.474522293,0.144316163,0.404118404,2.898326898,3.162862711,2.785569667,4.868077413,119.81,2.488359073,37.91480625,1.968160758,1444,3.663561646,233.985,44.16143312,1,2,0,1,0,0,0,160100
-119.83,36.8,24,3756,681,1586,739,3.8571,5.082543978,0.921515562,2.146143437,0.181309904,0.465952081,2.368221942,3.172814607,2.766843395,4.878989004,119.83,1.79722377,14.87722041,1.580441552,576,3.218875825,92.5704,19.60388038,1,1,0,1,0,0,0,90100
-119.82,36.8,33,1670,256,528,250,2.9471,6.68,1.024,2.112,0.153293413,0.473484848,3.162878788,3.167826783,2.77620431,4.873526003,119.82,1.395407197,8.68539841,1.372981132,1089,3.526360525,97.2543,19.686628,0,2,0,1,0,0,0,99500
-119.81,36.8,29,2806,552,1242,540,3.5958,5.196296296,1.022222222,2.3,0.196721311,0.434782609,2.259259259,3.162862711,2.785569667,4.868077413,119.81,1.563391304,12.92977764,1.525142843,841,3.401197382,104.2782,18.68484222,1,2,0,1,0,0,0,88800
-119.84,36.8,16,2849,506,1508,478,3.4074,5.960251046,1.058577406,3.154811715,0.177606178,0.316976127,1.889257294,3.17782607,2.757486966,4.884466368,119.84,1.080064456,11.61037476,1.483284946,256,2.833213344,54.5184,20.30895941,1,1,0,1,0,0,0,72700
-119.84,36.8,19,3244,776,1463,710,2.0469,4.569014085,1.092957746,2.06056338,0.239210851,0.48530417,2.217361586,3.17782607,2.757486966,4.884466368,119.84,0.993369105,4.18979961,1.11412468,361,2.995732274,38.8911,9.35231493,0,1,0,1,0,0,0,66900
-119.83,36.79,35,1872,363,1054,369,3.3272,5.073170732,0.983739837,2.856368564,0.193910256,0.350094877,1.776091082,3.164158108,2.770382712,4.870620874,119.83,1.164835674,11.07025984,1.464920682,1225,3.583518938,116.452,16.87945366,0,2,0,1,0,0,0,65600
-119.83,36.78,35,1789,357,933,357,2.5223,5.011204482,1,2.613445378,0.199552823,0.382636656,1.917470525,3.155509552,2.773953563,4.862258909,119.83,0.965124437,6.36199729,1.259114185,1225,3.583518938,88.2805,12.63976106,0,2,0,1,0,0,0,66200
-119.84,36.78,24,3242,795,2764,773,1.3385,4.194049159,1.028460543,3.575679172,0.245219001,0.279667149,1.172937771,3.160548454,2.764621198,4.867755099,119.84,0.374334479,1.79158225,0.849509698,576,3.218875825,32.124,5.613734799,0,1,0,1,0,0,0,58800
-119.84,36.79,21,3235,648,1820,614,3.3447,5.268729642,1.055374593,2.964169381,0.200309119,0.337362637,1.777472527,3.169183259,2.761038278,4.876107638,119.84,1.128376813,11.18701809,1.468956711,441,3.091042453,70.2387,17.62232003,0,1,0,1,0,0,0,71400
-119.83,36.79,24,3505,819,2098,774,1.9575,4.528423773,1.058139535,2.710594315,0.233666191,0.368922784,1.670638704,3.164158108,2.770382712,4.870620874,119.83,0.722166349,3.83180625,1.084344317,576,3.218875825,46.98,8.864389535,0,1,0,1,0,0,0,67000
-119.81,36.78,35,1012,245,633,240,2.0324,4.216666667,1.020833333,2.6375,0.242094862,0.379146919,1.598736177,3.145502906,2.792632158,4.851309689,119.81,0.770578199,4.13064976,1.109354385,1225,3.583518938,71.134,8.569953333,0,2,0,1,0,0,0,55500
-119.81,36.78,36,1650,313,660,298,3,5.536912752,1.05033557,2.214765101,0.18969697,0.451515152,2.5,3.145502906,2.792632158,4.851309689,119.81,1.354545455,9,1.386294361,1296,3.610917913,108,16.61073826,0,2,0,1,0,0,0,79700
-119.82,36.78,36,1582,313,761,318,2.6055,4.974842767,0.98427673,2.393081761,0.197850822,0.417871222,2.078843627,3.150494331,2.783290565,4.85677709,119.82,1.088763469,6.78863025,1.282460457,1296,3.610917913,93.798,12.96195283,0,2,0,1,0,0,0,69200
-119.82,36.79,35,1474,291,709,294,2.6522,5.013605442,0.989795918,2.411564626,0.197421981,0.414668547,2.078984485,3.159156617,2.779731708,4.865148477,119.82,1.099783921,7.03416484,1.295329726,1225,3.583518938,92.827,13.29708435,0,2,0,1,0,0,0,65900
-119.81,36.79,35,2314,443,954,457,2.9506,5.06345733,0.969365427,2.087527352,0.191443388,0.479035639,2.42557652,3.154178899,2.789085221,4.859690494,119.81,1.413442558,8.70604036,1.373867466,1225,3.583518938,103.271,14.9402372,0,2,0,1,0,0,0,73800
-119.79,36.79,33,3433,785,1806,783,1.9386,4.384418902,1.002554278,2.30651341,0.228662977,0.433554817,1.900885936,3.144295236,2.807805615,4.848817969,119.79,0.840489369,3.75816996,1.077933277,1089,3.526360525,63.9738,8.499634483,0,2,0,1,0,0,0,67500
-119.79,36.78,38,1912,456,1131,408,2.03,4.68627451,1.117647059,2.772058824,0.238493724,0.360742706,1.690539346,3.135591895,2.811328933,4.840418339,119.79,0.732307692,4.1209,1.10856262,1444,3.663561646,77.14,9.513137255,0,2,0,1,0,0,0,58800
-119.8,36.78,43,2382,431,874,380,3.5542,6.268421053,1.134210526,2.3,0.180940386,0.434782609,2.725400458,3.140535389,2.801978296,4.845856756,119.8,1.545304348,12.63233764,1.516049884,1849,3.784189634,152.8306,22.27922211,1,3,0,1,0,0,0,96500
-119.81,36.79,39,2471,460,1118,431,2.4167,5.733178654,1.067285383,2.593967517,0.18615945,0.385509839,2.21019678,3.154178899,2.789085221,4.859690494,119.81,0.931661628,5.84043889,1.228675173,1521,3.688879454,94.2513,13.85537285,0,2,0,1,0,0,0,71900
-119.8,36.79,45,1337,187,471,187,5.187,7.14973262,1,2.518716578,0.13986537,0.397027601,2.838641189,3.149225068,2.798443205,4.854246976,119.8,2.059382166,26.904969,1.822450317,2025,3.828641396,233.415,37.0856631,1,3,0,1,0,0,0,153800
-119.79,36.81,35,1877,328,1155,353,3.069,5.317280453,0.92917847,3.271954674,0.174746937,0.305627706,1.625108225,3.16172493,2.800852793,4.865635385,119.79,0.937971429,9.418761,1.403397269,1225,3.583518938,107.415,16.31873371,0,2,0,1,0,0,0,69600
-119.78,36.8,34,2200,493,1243,431,1.8514,5.104408353,1.143851508,2.883990719,0.224090909,0.346741754,1.769911504,3.148114123,2.813691947,4.851818597,119.78,0.641957683,3.42768196,1.047810102,1156,3.555348061,62.9476,9.450301624,0,2,0,1,0,0,0,66500
-119.79,36.8,27,2462,484,852,449,3.32,5.483296214,1.077951002,1.897550111,0.19658814,0.526995305,2.889671362,3.153006269,2.804313529,4.857223662,119.79,1.749624413,11.0224,1.463255402,729,3.33220451,89.64,18.20454343,0,2,0,1,0,0,0,124700
-119.79,36.81,33,1461,261,494,254,4.25,5.751968504,1.027559055,1.94488189,0.178644764,0.51417004,2.957489879,3.16172493,2.800852793,4.865635385,119.79,2.185222672,18.0625,1.658228077,1089,3.526360525,140.25,24.44586614,1,2,0,1,0,0,0,132200
-119.77,36.79,34,2679,460,1141,470,3.2642,5.7,0.978723404,2.427659574,0.17170586,0.411919369,2.347940403,3.13450802,2.826543538,4.83800369,119.77,1.344587204,10.65500164,1.45025459,1156,3.555348061,110.9828,18.60594,0,2,0,1,0,0,0,89600
-119.78,36.78,31,2164,456,959,463,2.3293,4.673866091,0.98488121,2.071274298,0.210720887,0.482794578,2.256517205,3.130672536,2.820684025,4.834994488,119.78,1.12457341,5.42563849,1.202762072,961,3.465735903,72.2083,10.88683629,0,2,0,1,0,0,0,73400
-119.79,36.79,26,1700,423,909,386,2.256,4.404145078,1.095854922,2.35492228,0.248823529,0.424642464,1.870187019,3.144295236,2.807805615,4.848817969,119.79,0.957993399,5.089536,1.180499448,676,3.295836866,58.656,9.935751295,0,1,0,1,0,0,0,64500
-119.79,36.79,19,1524,448,960,386,1.5122,3.948186528,1.160621762,2.487046632,0.293963255,0.402083333,1.5875,3.144295236,2.807805615,4.848817969,119.79,0.608030417,2.28674884,0.921158863,361,2.995732274,28.7318,5.970447668,0,1,0,1,0,0,0,47500
-119.78,36.79,33,2260,440,966,413,2.9301,5.472154964,1.065375303,2.338983051,0.194690265,0.427536232,2.339544513,3.139389515,2.817172407,4.843403524,119.78,1.252723913,8.58548601,1.368664871,1089,3.526360525,96.6933,16.03396126,0,2,0,1,0,0,0,68300
-119.76,36.79,26,3654,837,1976,830,2.1544,4.402409639,1.008433735,2.380722892,0.229064039,0.420040486,1.849190283,3.129650864,2.835918964,4.832618514,119.76,0.904935223,4.64143936,1.148798304,676,3.295836866,56.0144,9.484551325,0,1,0,1,0,0,0,72800
-119.77,36.79,27,2258,427,1076,423,2.9937,5.338061466,1.009456265,2.543735225,0.189105403,0.393122677,2.098513011,3.13450802,2.826543538,4.83800369,119.77,1.176891357,8.96223969,1.38471812,729,3.33220451,80.8299,15.98055461,0,2,0,1,0,0,0,81100
-119.76,36.79,32,2463,468,1261,486,3.3281,5.067901235,0.962962963,2.594650206,0.19001218,0.385408406,1.953211737,3.129650864,2.835918964,4.832618514,119.76,1.282677716,11.07624961,1.465128647,1024,3.496507561,106.4992,16.8664821,0,2,0,1,0,0,0,75100
-119.74,36.79,28,2857,619,1614,592,2.1573,4.826013514,1.045608108,2.726351351,0.216660833,0.366790582,1.770136307,3.120010021,2.854682534,4.821892336,119.74,0.791277323,4.65394329,1.149717232,784,3.36729583,60.4044,10.41115895,0,2,0,1,0,0,0,71400
-119.75,36.78,28,3257,752,1981,712,2.293,4.574438202,1.056179775,2.782303371,0.23088732,0.359414437,1.644119132,3.116060418,2.848775591,4.818810818,119.75,0.824137304,5.257849,1.191799003,784,3.36729583,64.204,10.4891868,0,2,0,1,0,0,0,71700
-119.76,36.8,29,3494,662,1781,616,2.5893,5.672077922,1.074675325,2.891233766,0.189467659,0.345873105,1.961819203,3.138402544,2.832461539,4.841052334,119.76,0.895569231,6.70447449,1.277957197,841,3.401197382,75.0897,14.68671136,0,2,0,1,0,0,0,70900
-119.77,36.8,32,3461,665,1507,649,2.9244,5.332819723,1.024653313,2.322033898,0.192141,0.430656934,2.296615793,3.143246177,2.823074631,4.846428138,119.77,1.259413139,8.55211536,1.367213473,1024,3.496507561,93.5808,15.595298,0,2,0,1,0,0,0,84600
-119.78,36.8,34,3426,623,1938,647,2.8994,5.295208655,0.962905719,2.995363215,0.181844717,0.333849329,1.767801858,3.148114123,2.813691947,4.851818597,119.78,0.967962745,8.40652036,1.360822695,1156,3.555348061,98.5796,15.35292798,0,2,0,1,0,0,0,66000
-119.77,36.8,24,3748,770,1827,719,2.7222,5.212795549,1.07093185,2.541029207,0.205442903,0.393541325,2.051450465,3.143246177,2.823074631,4.846428138,119.77,1.071298194,7.41037284,1.314314891,576,3.218875825,65.3328,14.19027204,0,1,0,1,0,0,0,83100
-119.75,36.8,25,2718,504,1257,465,2.3333,5.84516129,1.083870968,2.703225806,0.185430464,0.369928401,2.162291169,3.133583337,2.84185263,4.835691233,119.75,0.863153938,5.44428889,1.203962804,625,3.258096538,58.3325,13.63851484,0,1,0,1,0,0,0,90600
-119.75,36.8,30,3308,662,1894,648,2.197,5.104938272,1.021604938,2.922839506,0.200120919,0.342133052,1.74656811,3.133583337,2.84185263,4.835691233,119.75,0.751666315,4.826809,1.16221287,900,3.433987204,65.91,11.21554938,0,2,0,1,0,0,0,74500
-119.77,36.81,25,1565,271,661,275,3.4279,5.690909091,0.985454545,2.403636364,0.173162939,0.416036309,2.367624811,3.151991835,2.819636922,4.854858566,119.77,1.426130862,11.75049841,1.487925431,625,3.258096538,85.6975,19.50786727,1,1,0,1,0,0,0,84700
-119.77,36.81,28,1713,302,663,282,3.567,6.074468085,1.070921986,2.35106383,0.176298891,0.425339367,2.583710407,3.151991835,2.819636922,4.854858566,119.77,1.51718552,12.723489,1.518856534,784,3.36729583,99.876,21.66762766,1,2,0,1,0,0,0,85500
-119.78,36.83,18,4164,741,1817,681,4.2153,6.114537445,1.088105727,2.668135095,0.17795389,0.374793616,2.291689598,3.174333084,2.803438669,4.877099722,119.78,1.579867529,17.76875409,1.651596613,324,2.944438979,75.8754,25.77460969,1,1,0,1,0,0,0,95200
-119.76,36.83,22,2803,438,1234,457,4.5179,6.133479212,0.958424508,2.700218818,0.156261149,0.370340357,2.271474878,3.164701965,2.822276452,4.866389391,119.76,1.673160697,20.41142041,1.707997353,484,3.135494216,99.3938,27.71044573,1,1,0,1,0,0,0,99600
-119.76,36.83,20,3214,446,1360,463,5.2595,6.941684665,0.963282937,2.937365011,0.13876789,0.340441176,2.363235294,3.164701965,2.822276452,4.866389391,119.76,1.790550368,27.66234025,1.83410031,400,3.044522438,105.19,36.5097905,1,1,0,1,0,0,0,110900
-119.77,36.83,19,3237,507,1378,510,4.7804,6.347058824,0.994117647,2.701960784,0.156626506,0.370101597,2.349056604,3.169505408,2.812855554,4.871737236,119.77,1.769233672,22.85222416,1.754472884,361,2.995732274,90.8276,30.34148,1,1,0,1,0,0,0,101100
-119.77,36.83,16,2360,355,1034,359,5.0635,6.573816156,0.988857939,2.880222841,0.150423729,0.347195358,2.282398453,3.169505408,2.812855554,4.871737236,119.77,1.758023694,25.63903225,1.802287191,256,2.833213344,81.016,33.28651811,1,1,0,1,0,0,0,108500
-119.76,36.83,17,3690,628,1888,601,4.0196,6.139767055,1.044925125,3.141430948,0.170189702,0.318326271,1.954449153,3.164701965,2.822276452,4.866389391,119.76,1.27954428,16.15718416,1.613350249,289,2.890371758,68.3332,24.67940765,1,1,0,1,0,0,0,84200
-119.75,36.83,15,2793,436,1411,441,4.9292,6.333333333,0.988662132,3.199546485,0.156104547,0.312544295,1.979447201,3.159922868,2.831701321,4.861056233,119.75,1.540593338,24.29701264,1.779889297,225,2.772588722,73.938,31.21826667,1,1,0,1,0,0,0,109400
-119.74,36.83,14,4675,829,2235,787,4.1098,5.940279543,1.053367217,2.839898348,0.177326203,0.35212528,2.091722595,3.155168225,2.841130122,4.855737812,119.74,1.447164474,16.89045604,1.631160265,196,2.708050201,57.5372,24.41336086,1,1,0,1,0,0,0,108200
-119.7,36.94,15,1449,277,649,265,2.4861,5.467924528,1.045283019,2.449056604,0.191166322,0.408320493,2.232665639,3.234223018,2.844678254,4.928562032,119.7,1.015125578,6.18069321,1.248783633,225,2.772588722,37.2915,13.59380717,0,1,0,1,0,0,0,86300
-119.69,36.86,20,1676,263,786,240,4,6.983333333,1.095833333,3.275,0.156921241,0.305343511,2.132315522,3.158405378,2.878657043,4.854951874,119.69,1.221374046,16,1.609437912,400,3.044522438,80,27.93333333,1,1,0,1,0,0,0,164600
-119.69,36.85,20,2655,432,1081,379,4.5398,7.005277045,1.139841689,2.852242744,0.162711864,0.350601295,2.456059204,3.149518778,2.881850858,4.84641844,119.69,1.591659759,20.60978404,1.711958399,400,3.044522438,90.796,31.80255673,1,1,0,1,0,0,0,143100
-119.67,36.89,15,2373,364,1280,386,5.308,6.147668394,0.943005181,3.316062176,0.15339233,0.3015625,1.85390625,3.17607313,2.888295063,4.870252529,119.67,1.60069375,28.174864,1.841818669,225,2.772588722,79.62,32.63182383,1,1,0,1,0,0,0,167500
-119.7,36.83,23,3532,756,1885,758,2.5904,4.659630607,0.997361478,2.486807388,0.214043035,0.402122016,1.873740053,3.136396424,2.878883876,4.834612466,119.7,1.04165687,6.71017216,1.278263617,529,3.17805383,59.5792,12.07030712,0,1,0,1,0,0,0,71400
-119.7,36.82,25,2379,540,1482,484,2.3173,4.915289256,1.115702479,3.061983471,0.226986129,0.326585695,1.605263158,3.12754321,2.88218153,4.826105231,119.7,0.756797031,5.36987929,1.199151199,625,3.258096538,57.9325,11.39019979,0,1,0,1,0,0,0,68200
-119.7,36.81,32,2623,528,1570,492,2.7159,5.331300813,1.073170732,3.191056911,0.201296226,0.313375796,1.670700637,3.118696928,2.885510071,4.81760373,119.7,0.851097325,7.37611281,1.31262091,1024,3.496507561,86.9088,14.47927988,0,2,0,1,0,0,0,68000
-119.71,36.83,15,2727,500,1228,436,3.5078,6.254587156,1.146788991,2.816513761,0.183351669,0.35504886,2.220684039,3.141052137,2.869439731,4.839871455,119.71,1.245440391,12.30466084,1.50580923,225,2.772588722,52.617,21.93984083,1,1,0,1,0,0,0,109000
-119.73,36.83,14,3348,491,1584,493,5.0828,6.791075051,0.995943205,3.212981744,0.146654719,0.311237374,2.113636364,3.150438149,2.850562816,4.850434176,119.73,1.581957323,25.83485584,1.805465116,196,2.708050201,71.1592,34.51767627,1,1,0,1,0,0,0,111400
-119.71,36.82,12,2144,568,1320,566,2.3381,3.787985866,1.003533569,2.332155477,0.264925373,0.428787879,1.624242424,3.132212083,2.872748226,4.83137348,119.71,1.002548939,5.46671161,1.205401783,144,2.564949357,28.0572,8.856689753,0,0,0,1,0,0,0,112500
-119.71,36.81,19,2282,550,1034,500,1.6618,4.564,1.1,2.068,0.241016652,0.483558994,2.20696325,3.123379024,2.876087685,4.822881265,119.71,0.803578337,2.76157924,0.979002586,361,2.995732274,31.5742,7.5844552,0,1,0,1,0,0,0,69700
-119.72,36.81,28,1651,305,780,309,2.9453,5.343042071,0.987055016,2.524271845,0.184736523,0.396153846,2.116666667,3.128086081,2.866669212,4.828173744,119.72,1.166791923,8.67479209,1.372524997,784,3.36729583,82.4684,15.73686181,0,2,0,1,0,0,0,72200
-119.73,36.81,19,1699,356,994,368,2.7778,4.616847826,0.967391304,2.701086957,0.209535021,0.370221328,1.709255533,3.132817985,2.857254691,4.833481116,119.73,1.028400805,7.71617284,1.32914183,361,2.995732274,52.7782,12.82467989,0,1,0,1,0,0,0,79700
-119.72,36.82,15,946,239,550,246,2.2639,3.845528455,0.971544715,2.235772358,0.252642706,0.447272727,1.72,3.136905885,2.863318768,4.836656666,119.72,1.012580727,5.12524321,1.182922799,225,2.772588722,33.9585,8.70589187,0,1,0,1,0,0,0,52500
-119.69,36.83,7,2075,353,1040,362,3.9943,5.732044199,0.975138122,2.872928177,0.170120482,0.348076923,1.995192308,3.131765721,2.888331762,4.829368458,119.69,1.390323654,15.95443249,1.608297262,49,2.079441542,27.9601,22.89550414,1,0,0,1,0,0,0,100200
-119.69,36.83,8,943,189,475,155,4.9327,6.083870968,1.219354839,3.064516129,0.200424178,0.326315789,1.985263158,3.131765721,2.888331762,4.829368458,119.69,1.609617895,24.33152929,1.780479421,64,2.197224577,39.4616,30.00991032,1,0,0,1,0,0,0,89500
-119.69,36.83,28,1868,350,898,329,3.1814,5.67781155,1.063829787,2.729483283,0.187366167,0.36636971,2.080178174,3.131765721,2.888331762,4.829368458,119.69,1.165568597,10.12130596,1.430646119,784,3.36729583,89.0792,18.06338967,0,2,0,1,0,0,0,78900
-119.68,36.83,11,2455,344,1110,339,6.1133,7.241887906,1.014749263,3.274336283,0.1401222,0.305405405,2.211711712,3.127160138,2.897783355,4.824139478,119.68,1.867034865,37.37243689,1.961966271,121,2.48490665,67.2463,44.27183333,1,0,0,1,0,0,0,120000
-119.68,36.81,13,2589,413,1356,435,5.0253,5.951724138,0.949425287,3.117241379,0.159521051,0.32079646,1.909292035,3.109408067,2.904366432,4.807093685,119.68,1.612098451,25.25364009,1.795967271,169,2.63905733,65.3289,29.90919931,1,0,0,1,0,0,0,106200
-119.69,36.82,17,1897,433,1207,384,1.8021,4.940104167,1.127604167,3.143229167,0.22825514,0.318144159,1.571665286,3.122899379,2.891618642,4.820851968,119.69,0.573327589,3.24756441,1.030369136,289,2.890371758,30.6357,8.902561719,0,1,0,1,0,0,0,55900
-119.69,36.82,15,3303,512,1687,505,4.81,6.540594059,1.013861386,3.340594059,0.155010596,0.299347955,1.957913456,3.122899379,2.891618642,4.820851968,119.69,1.439863663,23.1361,1.759580571,225,2.772588722,72.15,31.46025743,1,1,0,1,0,0,0,93600
-119.68,36.81,16,2668,454,1536,457,3.9792,5.838074398,0.993435449,3.361050328,0.170164918,0.297526042,1.736979167,3.109408067,2.904366432,4.807093685,119.68,1.183915625,15.83403264,1.605269236,256,2.833213344,63.6672,23.23086565,1,1,0,1,0,0,0,88900
-119.69,36.81,13,1524,366,994,370,2.5446,4.118918919,0.989189189,2.686486486,0.24015748,0.3722334,1.533199195,3.114039905,2.894936333,4.812341187,119.69,0.947185111,6.47498916,1.265425319,169,2.63905733,33.0798,10.48100108,0,0,0,1,0,0,0,93800
-119.69,36.81,15,2892,496,1634,501,4.4934,5.77245509,0.99001996,3.261477046,0.171507607,0.306609547,1.769889841,3.114039905,2.894936333,4.812341187,119.69,1.377719339,20.19064356,1.703547372,225,2.772588722,67.401,25.9379497,1,1,0,1,0,0,0,88000
-119.68,36.8,7,2855,518,1748,498,4.2066,5.732931727,1.040160643,3.510040161,0.181436077,0.284897025,1.633295195,3.100542296,2.907703969,4.798579342,119.68,1.198447826,17.69548356,1.649927052,49,2.079441542,29.4462,24.1161506,1,0,0,1,0,0,0,88400
-119.69,36.8,31,2576,458,1306,418,3.2813,6.162679426,1.09569378,3.124401914,0.177795031,0.320061256,1.972434916,3.105187358,2.898284729,4.803836144,119.69,1.050216998,10.76692969,1.454256702,961,3.465735903,101.7203,20.2216,0,2,0,1,0,0,0,68700
-119.67,36.8,9,3712,508,1632,474,6.011,7.831223629,1.071729958,3.443037975,0.136853448,0.290441176,2.274509804,3.095922565,2.917127075,4.793337637,119.67,1.745841912,36.132121,1.947480344,81,2.302585093,54.099,47.07348523,1,0,0,1,0,0,0,163100
-119.69,36.79,13,1736,313,993,314,3.7697,5.52866242,0.996815287,3.162420382,0.180299539,0.316213494,1.748237664,3.096341798,2.901663724,4.79533687,119.69,1.19203001,14.21063809,1.56228341,169,2.63905733,49.0061,20.84139873,1,0,0,1,0,0,0,83600
-119.69,36.79,15,2524,451,1207,424,2.7404,5.952830189,1.063679245,2.846698113,0.178684628,0.351284176,2.091135046,3.096341798,2.901663724,4.79533687,119.69,0.962659155,7.50979216,1.319192558,225,2.772588722,41.106,16.31313585,0,1,0,1,0,0,0,76300
-119.69,36.77,22,2456,496,1720,417,2.6875,5.889688249,1.189448441,4.12470024,0.201954397,0.24244186,1.427906977,3.078671878,2.908513086,4.778355753,119.69,0.6515625,7.22265625,1.304948722,484,3.135494216,59.125,15.82853717,0,1,0,1,0,0,0,60600
-119.68,36.77,21,1260,182,583,205,6.0132,6.146341463,0.887804878,2.843902439,0.144444444,0.351629503,2.161234991,3.073986749,2.917899308,4.773070888,119.68,2.114418525,36.15857424,1.947794088,441,3.091042453,126.2772,36.95918049,1,1,0,1,0,0,0,150800
